Companies,Types,Years,Currencies,Account,Description,Period,Amount
PLATTERIVER,BUDGET,2015,Home,PR-512104-12-17-11-    -      ,Mobile Equipment                   ,6,777
PLATTERIVER,BUDGET,2015,Home,PR-512104-12-17-11-    -      ,Mobile Equipment                   ,7,831
PLATTERIVER,BUDGET,2015,Home,PR-512104-12-17-11-    -      ,Mobile Equipment                   ,8,767
PLATTERIVER,BUDGET,2015,Home,PR-512104-12-17-11-    -      ,Mobile Equipment                   ,9,0
PLATTERIVER,BUDGET,2015,Home,PR-512104-12-17-11-    -      ,Mobile Equipment                   ,10,430
PLATTERIVER,BUDGET,2015,Home,PR-512104-12-17-11-    -      ,Mobile Equipment                   ,11,819
PLATTERIVER,BUDGET,2015,Home,PR-512104-12-17-11-    -      ,Mobile Equipment                   ,12,901
PLATTERIVER,BUDGET,2015,Home,PR-512104-38-17-11-    -      ,Mobile Equipment                   ,1,332
PLATTERIVER,BUDGET,2015,Home,PR-512104-38-17-11-    -      ,Mobile Equipment                   ,2,292
PLATTERIVER,BUDGET,2015,Home,PR-512104-38-17-11-    -      ,Mobile Equipment                   ,3,311
PLATTERIVER,BUDGET,2015,Home,PR-512104-38-17-11-    -      ,Mobile Equipment                   ,4,317
PLATTERIVER,BUDGET,2015,Home,PR-512104-38-17-11-    -      ,Mobile Equipment                   ,5,299
PLATTERIVER,BUDGET,2015,Home,PR-512104-38-17-11-    -      ,Mobile Equipment                   ,6,303
PLATTERIVER,BUDGET,2015,Home,PR-512104-38-17-11-    -      ,Mobile Equipment                   ,7,321
PLATTERIVER,BUDGET,2015,Home,PR-512104-38-17-11-    -      ,Mobile Equipment                   ,8,302
PLATTERIVER,BUDGET,2015,Home,PR-512104-38-17-11-    -      ,Mobile Equipment                   ,9,0
PLATTERIVER,BUDGET,2015,Home,PR-512104-38-17-11-    -      ,Mobile Equipment                   ,10,168
PLATTERIVER,BUDGET,2015,Home,PR-512104-38-17-11-    -      ,Mobile Equipment                   ,11,322
PLATTERIVER,BUDGET,2015,Home,PR-512104-38-17-11-    -      ,Mobile Equipment                   ,12,349
PLATTERIVER,BUDGET,2015,Home,PR-512104-47-17-11-    -      ,Mobile Equipment                   ,1,670
PLATTERIVER,BUDGET,2015,Home,PR-512104-47-17-11-    -      ,Mobile Equipment                   ,2,670
PLATTERIVER,BUDGET,2015,Home,PR-512104-47-17-11-    -      ,Mobile Equipment                   ,3,670
PLATTERIVER,BUDGET,2015,Home,PR-512104-47-17-11-    -      ,Mobile Equipment                   ,4,670
PLATTERIVER,BUDGET,2015,Home,PR-512104-47-17-11-    -      ,Mobile Equipment                   ,5,670
PLATTERIVER,BUDGET,2015,Home,PR-512104-47-17-11-    -      ,Mobile Equipment                   ,6,670
PLATTERIVER,BUDGET,2015,Home,PR-512104-47-17-11-    -      ,Mobile Equipment                   ,7,670
PLATTERIVER,BUDGET,2015,Home,PR-512104-47-17-11-    -      ,Mobile Equipment                   ,8,670
PLATTERIVER,BUDGET,2015,Home,PR-512104-47-17-11-    -      ,Mobile Equipment                   ,9,670
PLATTERIVER,BUDGET,2015,Home,PR-512104-47-17-11-    -      ,Mobile Equipment                   ,10,670
PLATTERIVER,BUDGET,2015,Home,PR-512104-47-17-11-    -      ,Mobile Equipment                   ,11,670
PLATTERIVER,BUDGET,2015,Home,PR-512104-47-17-11-    -      ,Mobile Equipment                   ,12,630
PLATTERIVER,BUDGET,2015,Home,PR-512108-12-17-11-    -      ,Steam Generation System            ,1,852
PLATTERIVER,BUDGET,2015,Home,PR-512108-12-17-11-    -      ,Steam Generation System            ,2,735
PLATTERIVER,BUDGET,2015,Home,PR-512108-12-17-11-    -      ,Steam Generation System            ,3,800
PLATTERIVER,BUDGET,2015,Home,PR-512108-12-17-11-    -      ,Steam Generation System            ,4,813
PLATTERIVER,BUDGET,2015,Home,PR-512108-12-17-11-    -      ,Steam Generation System            ,5,762
PLATTERIVER,BUDGET,2015,Home,PR-512108-12-17-11-    -      ,Steam Generation System            ,6,777
PLATTERIVER,BUDGET,2015,Home,PR-512108-12-17-11-    -      ,Steam Generation System            ,7,831
PLATTERIVER,BUDGET,2015,Home,PR-512108-12-17-11-    -      ,Steam Generation System            ,8,767
PLATTERIVER,BUDGET,2015,Home,PR-512108-12-17-11-    -      ,Steam Generation System            ,9,0
PLATTERIVER,BUDGET,2015,Home,PR-512108-12-17-11-    -      ,Steam Generation System            ,10,430
PLATTERIVER,BUDGET,2015,Home,PR-512108-12-17-11-    -      ,Steam Generation System            ,11,819
PLATTERIVER,BUDGET,2015,Home,PR-512108-12-17-11-    -      ,Steam Generation System            ,12,901
PLATTERIVER,BUDGET,2015,Home,PR-512108-38-17-11-    -      ,Steam Generation System            ,1,332
PLATTERIVER,BUDGET,2015,Home,PR-512108-38-17-11-    -      ,Steam Generation System            ,2,292
PLATTERIVER,BUDGET,2015,Home,PR-512108-38-17-11-    -      ,Steam Generation System            ,3,311
PLATTERIVER,BUDGET,2015,Home,PR-512108-38-17-11-    -      ,Steam Generation System            ,4,317
PLATTERIVER,BUDGET,2015,Home,PR-512108-38-17-11-    -      ,Steam Generation System            ,5,299
PLATTERIVER,BUDGET,2015,Home,PR-512108-38-17-11-    -      ,Steam Generation System            ,6,303
PLATTERIVER,BUDGET,2015,Home,PR-512108-38-17-11-    -      ,Steam Generation System            ,7,321
PLATTERIVER,BUDGET,2015,Home,PR-512108-38-17-11-    -      ,Steam Generation System            ,8,302
PLATTERIVER,BUDGET,2015,Home,PR-512108-38-17-11-    -      ,Steam Generation System            ,9,0
PLATTERIVER,BUDGET,2015,Home,PR-512108-38-17-11-    -      ,Steam Generation System            ,10,168
PLATTERIVER,BUDGET,2015,Home,PR-512108-38-17-11-    -      ,Steam Generation System            ,11,322
PLATTERIVER,BUDGET,2015,Home,PR-512108-38-17-11-    -      ,Steam Generation System            ,12,349
PLATTERIVER,BUDGET,2015,Home,PR-514102-12-17-11-    -      ,Maint Misc Steam Plant-Vehicles    ,1,"2,555.00"
PLATTERIVER,BUDGET,2015,Home,PR-514102-12-17-11-    -      ,Maint Misc Steam Plant-Vehicles    ,2,"2,204.00"
PLATTERIVER,BUDGET,2015,Home,PR-514102-12-17-11-    -      ,Maint Misc Steam Plant-Vehicles    ,3,"2,399.00"
PLATTERIVER,BUDGET,2015,Home,PR-514102-12-17-11-    -      ,Maint Misc Steam Plant-Vehicles    ,4,"2,438.00"
PLATTERIVER,BUDGET,2015,Home,PR-514102-12-17-11-    -      ,Maint Misc Steam Plant-Vehicles    ,5,"2,285.00"
PLATTERIVER,BUDGET,2015,Home,PR-514102-12-17-11-    -      ,Maint Misc Steam Plant-Vehicles    ,6,"2,331.00"
PLATTERIVER,BUDGET,2015,Home,PR-514102-12-17-11-    -      ,Maint Misc Steam Plant-Vehicles    ,7,"2,493.00"
PLATTERIVER,BUDGET,2015,Home,PR-514102-12-17-11-    -      ,Maint Misc Steam Plant-Vehicles    ,8,"2,301.00"
PLATTERIVER,BUDGET,2015,Home,PR-514102-12-17-11-    -      ,Maint Misc Steam Plant-Vehicles    ,9,0
PLATTERIVER,BUDGET,2015,Home,PR-514102-12-17-11-    -      ,Maint Misc Steam Plant-Vehicles    ,10,"1,290.00"
PLATTERIVER,BUDGET,2015,Home,PR-514102-12-17-11-    -      ,Maint Misc Steam Plant-Vehicles    ,11,"2,457.00"
PLATTERIVER,BUDGET,2015,Home,PR-514102-12-17-11-    -      ,Maint Misc Steam Plant-Vehicles    ,12,"2,702.00"
PLATTERIVER,BUDGET,2015,Home,PR-514102-13-17-11-    -      ,Maint Misc Steam Plant Vehicles    ,1,100
PLATTERIVER,BUDGET,2015,Home,PR-514102-13-17-11-    -      ,Maint Misc Steam Plant Vehicles    ,2,100
PLATTERIVER,BUDGET,2015,Home,PR-514102-13-17-11-    -      ,Maint Misc Steam Plant Vehicles    ,3,100
PLATTERIVER,BUDGET,2015,Home,PR-514102-13-17-11-    -      ,Maint Misc Steam Plant Vehicles    ,4,100
PLATTERIVER,BUDGET,2015,Home,PR-514102-13-17-11-    -      ,Maint Misc Steam Plant Vehicles    ,5,100
PLATTERIVER,BUDGET,2015,Home,PR-514102-13-17-11-    -      ,Maint Misc Steam Plant Vehicles    ,6,100
PLATTERIVER,BUDGET,2015,Home,PR-514102-13-17-11-    -      ,Maint Misc Steam Plant Vehicles    ,7,100
PLATTERIVER,BUDGET,2015,Home,PR-514102-13-17-11-    -      ,Maint Misc Steam Plant Vehicles    ,8,100
PLATTERIVER,BUDGET,2015,Home,PR-514102-13-17-11-    -      ,Maint Misc Steam Plant Vehicles    ,9,100
PLATTERIVER,BUDGET,2015,Home,PR-514102-13-17-11-    -      ,Maint Misc Steam Plant Vehicles    ,10,100
PLATTERIVER,BUDGET,2015,Home,PR-514102-13-17-11-    -      ,Maint Misc Steam Plant Vehicles    ,11,100
PLATTERIVER,BUDGET,2015,Home,PR-514102-13-17-11-    -      ,Maint Misc Steam Plant Vehicles    ,12,100
PLATTERIVER,BUDGET,2015,Home,PR-514102-38-17-11-    -      ,Maint Misc Steam Plant-Vehicles    ,1,"1,035.00"
PLATTERIVER,BUDGET,2015,Home,PR-514102-38-17-11-    -      ,Maint Misc Steam Plant-Vehicles    ,2,914
PLATTERIVER,BUDGET,2015,Home,PR-514102-38-17-11-    -      ,Maint Misc Steam Plant-Vehicles    ,3,975
PLATTERIVER,BUDGET,2015,Home,PR-514102-38-17-11-    -      ,Maint Misc Steam Plant-Vehicles    ,4,991
PLATTERIVER,BUDGET,2015,Home,PR-514102-38-17-11-    -      ,Maint Misc Steam Plant-Vehicles    ,5,938
PLATTERIVER,BUDGET,2015,Home,PR-514102-38-17-11-    -      ,Maint Misc Steam Plant-Vehicles    ,6,948
PLATTERIVER,BUDGET,2015,Home,PR-514102-38-17-11-    -      ,Maint Misc Steam Plant-Vehicles    ,7,"1,004.00"
PLATTERIVER,BUDGET,2015,Home,PR-514102-38-17-11-    -      ,Maint Misc Steam Plant-Vehicles    ,8,945
PLATTERIVER,BUDGET,2015,Home,PR-514102-38-17-11-    -      ,Maint Misc Steam Plant-Vehicles    ,9,40
PLATTERIVER,BUDGET,2015,Home,PR-514102-38-17-11-    -      ,Maint Misc Steam Plant-Vehicles    ,10,543
PLATTERIVER,BUDGET,2015,Home,PR-514102-38-17-11-    -      ,Maint Misc Steam Plant-Vehicles    ,11,"1,006.00"
PLATTERIVER,BUDGET,2015,Home,PR-514102-38-17-11-    -      ,Maint Misc Steam Plant-Vehicles    ,12,"1,086.00"
PLATTERIVER,BUDGET,2015,Home,PR-514102-47-17-11-    -      ,Maint Misc Steam Plant Vehicles    ,1,"2,000.00"
PLATTERIVER,BUDGET,2015,Home,PR-514102-47-17-11-    -      ,Maint Misc Steam Plant Vehicles    ,2,"2,000.00"
PLATTERIVER,BUDGET,2015,Home,PR-514102-47-17-11-    -      ,Maint Misc Steam Plant Vehicles    ,3,"2,000.00"
PLATTERIVER,BUDGET,2015,Home,PR-514102-47-17-11-    -      ,Maint Misc Steam Plant Vehicles    ,4,"2,000.00"
PLATTERIVER,BUDGET,2015,Home,PR-514102-47-17-11-    -      ,Maint Misc Steam Plant Vehicles    ,5,"2,000.00"
PLATTERIVER,BUDGET,2015,Home,PR-514102-47-17-11-    -      ,Maint Misc Steam Plant Vehicles    ,6,"2,000.00"
PLATTERIVER,BUDGET,2015,Home,PR-514102-47-17-11-    -      ,Maint Misc Steam Plant Vehicles    ,7,"2,000.00"
PLATTERIVER,BUDGET,2015,Home,PR-514102-47-17-11-    -      ,Maint Misc Steam Plant Vehicles    ,8,"2,000.00"
PLATTERIVER,BUDGET,2015,Home,PR-514102-47-17-11-    -      ,Maint Misc Steam Plant Vehicles    ,9,"2,000.00"
PLATTERIVER,BUDGET,2015,Home,PR-514102-47-17-11-    -      ,Maint Misc Steam Plant Vehicles    ,10,"2,000.00"
PLATTERIVER,BUDGET,2015,Home,PR-514102-47-17-11-    -      ,Maint Misc Steam Plant Vehicles    ,11,"2,000.00"
PLATTERIVER,BUDGET,2015,Home,PR-514102-47-17-11-    -      ,Maint Misc Steam Plant Vehicles    ,12,"2,000.00"
PLATTERIVER,BUDGET,2015,Home,PR-514102-62-17-11-    -      ,Maint Misc Steam Plant Vehicles    ,1,400
PLATTERIVER,BUDGET,2015,Home,PR-514102-62-17-11-    -      ,Maint Misc Steam Plant Vehicles    ,2,400
PLATTERIVER,BUDGET,2015,Home,PR-514102-62-17-11-    -      ,Maint Misc Steam Plant Vehicles    ,3,400
PLATTERIVER,BUDGET,2015,Home,PR-514102-62-17-11-    -      ,Maint Misc Steam Plant Vehicles    ,4,400
PLATTERIVER,BUDGET,2015,Home,PR-514102-62-17-11-    -      ,Maint Misc Steam Plant Vehicles    ,5,400
PLATTERIVER,BUDGET,2015,Home,PR-514102-62-17-11-    -      ,Maint Misc Steam Plant Vehicles    ,6,400
PLATTERIVER,BUDGET,2015,Home,PR-514102-62-17-11-    -      ,Maint Misc Steam Plant Vehicles    ,7,400
PLATTERIVER,BUDGET,2015,Home,PR-514102-62-17-11-    -      ,Maint Misc Steam Plant Vehicles    ,8,400
PLATTERIVER,BUDGET,2015,Home,PR-514102-62-17-11-    -      ,Maint Misc Steam Plant Vehicles    ,9,400
PLATTERIVER,BUDGET,2015,Home,PR-514102-62-17-11-    -      ,Maint Misc Steam Plant Vehicles    ,10,400
PLATTERIVER,BUDGET,2015,Home,PR-514102-62-17-11-    -      ,Maint Misc Steam Plant Vehicles    ,11,400
PLATTERIVER,BUDGET,2015,Home,PR-514102-62-17-11-    -      ,Maint Misc Steam Plant Vehicles    ,12,400
PLATTERIVER,BUDGET,2015,Home,PR-514201-12-17-11-    -      ,Maint Of Misc Steam Plant-Other    ,1,"11,071.00"
PLATTERIVER,BUDGET,2015,Home,PR-514201-12-17-11-    -      ,Maint Of Misc Steam Plant-Other    ,2,"9,549.00"
PLATTERIVER,BUDGET,2015,Home,PR-514201-12-17-11-    -      ,Maint Of Misc Steam Plant-Other    ,3,"10,396.00"
PLATTERIVER,BUDGET,2015,Home,PR-514201-12-17-11-    -      ,Maint Of Misc Steam Plant-Other    ,4,"10,566.00"
PLATTERIVER,BUDGET,2015,Home,PR-514201-12-17-11-    -      ,Maint Of Misc Steam Plant-Other    ,5,"9,900.00"
PLATTERIVER,BUDGET,2015,Home,PR-514201-12-17-11-    -      ,Maint Of Misc Steam Plant-Other    ,6,"10,102.00"
PLATTERIVER,BUDGET,2015,Home,PR-514201-12-17-11-    -      ,Maint Of Misc Steam Plant-Other    ,7,"10,802.00"
PLATTERIVER,BUDGET,2015,Home,PR-514201-12-17-11-    -      ,Maint Of Misc Steam Plant-Other    ,8,"9,971.00"
PLATTERIVER,BUDGET,2015,Home,PR-514201-12-17-11-    -      ,Maint Of Misc Steam Plant-Other    ,9,0
PLATTERIVER,BUDGET,2015,Home,PR-514201-12-17-11-    -      ,Maint Of Misc Steam Plant-Other    ,10,"5,589.00"
PLATTERIVER,BUDGET,2015,Home,PR-514201-12-17-11-    -      ,Maint Of Misc Steam Plant-Other    ,11,"10,646.00"
PLATTERIVER,BUDGET,2015,Home,PR-514201-12-17-11-    -      ,Maint Of Misc Steam Plant-Other    ,12,"11,709.00"
PLATTERIVER,BUDGET,2015,Home,PR-514201-38-17-11-    -      ,Maint Of Misc Steam Plant-Other    ,1,"4,314.00"
PLATTERIVER,BUDGET,2015,Home,PR-514201-38-17-11-    -      ,Maint Of Misc Steam Plant-Other    ,2,"3,786.00"
PLATTERIVER,BUDGET,2015,Home,PR-514201-38-17-11-    -      ,Maint Of Misc Steam Plant-Other    ,3,"4,051.00"
PLATTERIVER,BUDGET,2015,Home,PR-514201-38-17-11-    -      ,Maint Of Misc Steam Plant-Other    ,4,"4,119.00"
PLATTERIVER,BUDGET,2015,Home,PR-514201-38-17-11-    -      ,Maint Of Misc Steam Plant-Other    ,5,"3,891.00"
PLATTERIVER,BUDGET,2015,Home,PR-514201-38-17-11-    -      ,Maint Of Misc Steam Plant-Other    ,6,"3,938.00"
PLATTERIVER,BUDGET,2015,Home,PR-514201-38-17-11-    -      ,Maint Of Misc Steam Plant-Other    ,7,"4,178.00"
PLATTERIVER,BUDGET,2015,Home,PR-514201-38-17-11-    -      ,Maint Of Misc Steam Plant-Other    ,8,"3,920.00"
PLATTERIVER,BUDGET,2015,Home,PR-514201-38-17-11-    -      ,Maint Of Misc Steam Plant-Other    ,9,0
PLATTERIVER,BUDGET,2015,Home,PR-514201-38-17-11-    -      ,Maint Of Misc Steam Plant-Other    ,10,"2,178.00"
PLATTERIVER,BUDGET,2015,Home,PR-514201-38-17-11-    -      ,Maint Of Misc Steam Plant-Other    ,11,"4,183.00"
PLATTERIVER,BUDGET,2015,Home,PR-514201-38-17-11-    -      ,Maint Of Misc Steam Plant-Other    ,12,"4,532.00"
PLATTERIVER,BUDGET,2015,Home,PR-514201-45-17-11-    -      ,Maint Of Misc Steam Plant Other    ,1,50
PLATTERIVER,BUDGET,2015,Home,PR-514201-45-17-11-    -      ,Maint Of Misc Steam Plant Other    ,2,50
PLATTERIVER,BUDGET,2015,Home,PR-514201-45-17-11-    -      ,Maint Of Misc Steam Plant Other    ,3,50
PLATTERIVER,BUDGET,2015,Home,PR-514201-45-17-11-    -      ,Maint Of Misc Steam Plant Other    ,4,50
PLATTERIVER,BUDGET,2015,Home,PR-514201-45-17-11-    -      ,Maint Of Misc Steam Plant Other    ,5,50
PLATTERIVER,BUDGET,2015,Home,PR-514201-45-17-11-    -      ,Maint Of Misc Steam Plant Other    ,6,50
PLATTERIVER,BUDGET,2015,Home,PR-514201-45-17-11-    -      ,Maint Of Misc Steam Plant Other    ,7,50
PLATTERIVER,BUDGET,2015,Home,PR-514201-45-17-11-    -      ,Maint Of Misc Steam Plant Other    ,8,50
PLATTERIVER,BUDGET,2015,Home,PR-514201-45-17-11-    -      ,Maint Of Misc Steam Plant Other    ,9,50
PLATTERIVER,BUDGET,2015,Home,PR-514201-45-17-11-    -      ,Maint Of Misc Steam Plant Other    ,10,50
PLATTERIVER,BUDGET,2015,Home,PR-514201-45-17-11-    -      ,Maint Of Misc Steam Plant Other    ,11,50
PLATTERIVER,BUDGET,2015,Home,PR-514201-45-17-11-    -      ,Maint Of Misc Steam Plant Other    ,12,50
PLATTERIVER,BUDGET,2015,Home,PR-107101-12-17-11-1322-      ,Production Work In Progress        ,1,0
PLATTERIVER,BUDGET,2015,Home,PR-107101-12-17-11-1322-      ,Production Work In Progress        ,2,0
PLATTERIVER,BUDGET,2015,Home,PR-107101-12-17-11-1322-      ,Production Work In Progress        ,3,0
PLATTERIVER,BUDGET,2015,Home,PR-107101-12-17-11-1322-      ,Production Work In Progress        ,4,0
PLATTERIVER,BUDGET,2015,Home,PR-107101-12-17-11-1322-      ,Production Work In Progress        ,5,"1,298.00"
PLATTERIVER,BUDGET,2015,Home,PR-107101-12-17-11-1322-      ,Production Work In Progress        ,6,"2,596.00"
PLATTERIVER,BUDGET,2015,Home,PR-107101-12-17-11-1322-      ,Production Work In Progress        ,7,"3,894.00"
PLATTERIVER,BUDGET,2015,Home,PR-107101-12-17-11-1322-      ,Production Work In Progress        ,8,"5,192.00"
PLATTERIVER,BUDGET,2015,Home,PR-107101-12-17-11-1322-      ,Production Work In Progress        ,9,"5,192.00"
PLATTERIVER,BUDGET,2015,Home,PR-107101-12-17-11-1322-      ,Production Work In Progress        ,10,"5,192.00"
PLATTERIVER,BUDGET,2015,Home,PR-107101-12-17-11-1322-      ,Production Work In Progress        ,11,"5,192.00"
PLATTERIVER,BUDGET,2015,Home,PR-107101-12-17-11-1322-      ,Production Work In Progress        ,12,"5,192.00"
PLATTERIVER,BUDGET,2015,Home,PR-107101-38-17-11-1322-      ,Production Work In Progress        ,1,0
PLATTERIVER,BUDGET,2015,Home,PR-107101-38-17-11-1322-      ,Production Work In Progress        ,2,0
PLATTERIVER,BUDGET,2015,Home,PR-107101-38-17-11-1322-      ,Production Work In Progress        ,3,0
PLATTERIVER,BUDGET,2015,Home,PR-107101-38-17-11-1322-      ,Production Work In Progress        ,4,0
PLATTERIVER,BUDGET,2015,Home,PR-107101-38-17-11-1322-      ,Production Work In Progress        ,5,558
PLATTERIVER,BUDGET,2015,Home,PR-107101-38-17-11-1322-      ,Production Work In Progress        ,6,"1,116.00"
PLATTERIVER,BUDGET,2015,Home,PR-107101-38-17-11-1322-      ,Production Work In Progress        ,7,"1,674.00"
PLATTERIVER,BUDGET,2015,Home,PR-107101-38-17-11-1322-      ,Production Work In Progress        ,8,"2,232.00"
PLATTERIVER,BUDGET,2015,Home,PR-107101-38-17-11-1322-      ,Production Work In Progress        ,9,"2,232.00"
PLATTERIVER,BUDGET,2015,Home,PR-107101-38-17-11-1322-      ,Production Work In Progress        ,10,"2,232.00"
PLATTERIVER,BUDGET,2015,Home,PR-107101-38-17-11-1322-      ,Production Work In Progress        ,11,"2,232.00"
PLATTERIVER,BUDGET,2015,Home,PR-107101-38-17-11-1322-      ,Production Work In Progress        ,12,"2,232.00"
PLATTERIVER,BUDGET,2015,Home,PR-107101-94-17-11-1322-      ,Production Work In Progress        ,1,0
PLATTERIVER,BUDGET,2015,Home,PR-107101-94-17-11-1322-      ,Production Work In Progress        ,2,0
PLATTERIVER,BUDGET,2015,Home,PR-107101-94-17-11-1322-      ,Production Work In Progress        ,3,0
PLATTERIVER,BUDGET,2015,Home,PR-107101-94-17-11-1322-      ,Production Work In Progress        ,4,0
PLATTERIVER,BUDGET,2015,Home,PR-107101-94-17-11-1322-      ,Production Work In Progress        ,5,"15,000.00"
PLATTERIVER,BUDGET,2015,Home,PR-107101-94-17-11-1322-      ,Production Work In Progress        ,6,"15,000.00"
PLATTERIVER,BUDGET,2015,Home,PR-107101-94-17-11-1322-      ,Production Work In Progress        ,7,"15,000.00"
PLATTERIVER,BUDGET,2015,Home,PR-107101-94-17-11-1322-      ,Production Work In Progress        ,8,"15,000.00"
PLATTERIVER,BUDGET,2015,Home,PR-107101-94-17-11-1322-      ,Production Work In Progress        ,9,"15,000.00"
PLATTERIVER,BUDGET,2015,Home,PR-107101-94-17-11-1322-      ,Production Work In Progress        ,10,"15,000.00"
PLATTERIVER,BUDGET,2015,Home,PR-107101-94-17-11-1322-      ,Production Work In Progress        ,11,"15,000.00"
PLATTERIVER,BUDGET,2015,Home,PR-107101-94-17-11-1322-      ,Production Work In Progress        ,12,"15,000.00"
